7	19	-4.5	40.5	53	4
9	37	-1	43	44	4
17	20	-8	38.5	49	6
0	23	-7	44.5	37	2
31	21	-3	41	29	15
54	24	-7.5	37.5	38	19
20	30	-6	48	72	0
24	7	-2.5	38	53	3
34	31	-2	38	27	15
12	9	-2	37.5	72	0
8	33	-6.5	41	71	3
31	34	-1	42	77	5
6	28	-2.5	45.5	72	0
23	30	-7.5	52.5	72	0
20	10	-10	45.5	49	18
27	24	-7	54.5	69	7
34	20	-2	45.5	48	2
30	16	-1	48	72	0
16	20	-3	44.5	72	0
10	16	-7.5	45	33	0
26	20	-5	38	72	0
35	17	-10	48.5	72	0
27	35	-8	38	46	3
21	14	-3.5	44	72	0
31	3	-10	46	62	9
31	28	-2.5	53.5	72	1
13	24	-16.5	47.5	47	17
23	16	-5	40	47	23
38	14	-5	43.5	61	13
16	32	-13.5	44	49	17
9	14	-14	41.5	38	7
44	20	-7	43	66	12
3	23	-7	38	50	1
14	15	-2	47	72	0
26	20	-7	44.5	72	0
30	10	-3	47	72	0
19	10	-3	43.5	53	4
35	9	-9	48	48	13
31	21	-3	41	54	6
38	31	-2	45	42	8
24	17	-9.5	41	70	7
24	10	-13.5	43.5	68	7
24	13	-1.5	39.5	80	11
20	23	-4.5	48	72	0
20	17	-3	43.5	48	0
12	7	-9	41.5	58	11
13	7	-5.5	47.5	44	3
31	24	-6.5	43	60	4
7	33	-4.5	43.5	61	9
21	27	-2.5	51.5	72	0
23	0	-2.5	42	72	0
16	26	-3.5	36.5	32	15
30	24	-2.5	40.5	41	5
26	15	-6	40.5	31	11
30	13	-2.5	38.5	29	24
35	43	-1	40.5	60	3
10	30	-1	45.5	72	0
39	38	-3	40	46	2
21	24	-4.5	48.5	46	13
27	20	-6	46.5	81	4
13	25	-1	47.5	83	0
20	10	-4	42	39	11
30	13	-6	43	33	12
24	16	0	47.5	55	9
31	24	-10.5	48	55	7
10	27	-3	40.5	72	0
45	7	-5	43.5	72	0
34	7	-1	47	53	9
31	19	-3.5	39.5	22	8
29	34	-3	46.5	51	5
17	20	-6.5	42	36	0
24	27	-10.5	39	72	5
25	23	-12.5	42.5	72	0
7	42	-16.5	47	72	0
20	15	-7.5	40	35	0
21	24	-3	46	57	4
23	16	-2.5	52.5	42	4
0	16	-2.5	44.5	65	17
23	0	-1	47.5	47	15
22	19	-4	40	50	1
20	3	-7	49.5	71	2
26	17	-13.5	41	63	14
12	21	-8.5	41	10	6
29	13	-3	39	72	0
37	16	-10	46.5	55	6
23	13	-5.5	37	24	8
7	14	-3.5	43.5	35	2
44	33	-4.5	47	72	0
23	27	-11	43.5	23	15
27	11	-11	47.5	35	7
6	34	-5.5	52	72	0
19	10	-7.5	42.5	40	6
22	10	-4	43	52	0
27	31	-5.5	46	39	11
24	27	-3	39.5	43	7
35	11	-8	45.5	72	0
22	13	-10	46	29	15
30	10	-5	44.5	72	0
13	34	-8	40	19	12
16	22	-3	37.5	17	4
23	10	-7.5	44.5	72	0
26	6	-5.5	41.5	72	0
18	10	-7	43	62	2
0	6	-6	44.5	67	3
28	24	-2.5	41.5	71	9
24	26	-13.5	38.5	72	0
31	24	-17	43.5	13	14
15	10	-4.5	41	16	16
21	22	-3.5	41	19	17
13	26	-5	38.5	11	3
10	3	-8	38	40	7
31	26	-6	49	71	3
35	14	-2.5	40	23	5
15	10	-8.5	44	33	10
29	24	-6.5	48	62	3
42	45	-8	39.5	53	18
24	20	-6.5	47.5	72	0
38	7	-13.5	48.5	24	12
33	41	-2.5	40	32	16
18	12	-5.5	46.5	72	0
6	24	-7	40.5	18	2
47	3	-7.5	46	48	2
16	8	-3	39	46	1
21	21	-4.5	48.5	72	0
27	24	-1	44.5	81	8
24	23	-2	43.5	72	0
23	34	-7.5	39	61	12
28	38	-2.5	42.5	81	9
27	20	-3.5	41	58	11
24	16	-3	42.5	84	5
27	20	-6.5	45	62	10
40	48	-1	47.5	72	0
15	20	-3.5	48	84	8
17	48	-1	43.5	89	7
13	33	-6	46.5	72	0
34	23	-6	49.5	62	10
31	24	-10	50	72	0
20	31	-2.5	43	59	7
20	13	-7	44	72	0
20	19	-6.5	47.5	69	10
29	29	-1	43	82	3
31	20	-5.5	44	72	0
34	0	-7.5	41.5	83	6
21	18	-3	42	72	0
12	20	-5.5	44	92	4
37	42	-2	45	80	5
30	27	-2	44.5	97	15
27	21	-13.5	43.5	86	2
20	17	-10	51	72	0
9	21	-3	43	80	4
24	17	-4.5	52	80	10
21	17	-6	48.5	73	12
14	16	-3	46.5	91	9
37	43	-3.5	41	81	12
27	14	-6	48	71	5
31	21	-4.5	42.5	79	2
26	10	-3	41	83	11
22	27	-5.5	39	72	0
6	9	-1.5	54	72	0
38	27	-5.5	46	61	5
35	23	-2.5	44	80	3
28	20	-7	55	72	0
6	27	-6.5	44	72	0
20	16	-10	39	89	10
24	13	-5.5	53	70	4
31	17	-7.5	49	80	5
27	30	-3	46	90	7
38	31	-16.5	41	72	0
17	20	-6.5	45.5	61	5
36	37	-1	40	61	4
48	10	-2.5	45.5	62	6
26	24	-1	55	77	5
22	0	-7.5	48.5	75	3
34	37	-3.5	40	72	0
31	12	-3.5	52.5	72	0
29	27	-3	46	66	5
38	7	-2.5	43.5	72	0
18	33	-8.5	43.5	49	9
45	42	-1	48	72	0
14	26	-7.5	40.5	86	10
26	23	-10.5	46	78	9
23	27	-6.5	50.5	65	6
38	24	-3.5	51.5	71	7
13	12	-2.5	44.5	71	8
33	31	-3	51	69	2
27	17	-3	41.5	80	4
12	9	-3.5	53.5	65	5
31	23	-10.5	49.5	66	6
19	16	-6	38.5	62	8
30	14	-7	43.5	80	3
26	10	-6.5	47.5	87	4
34	16	-3	44.5	72	5
21	23	-1	50	72	0
41	17	-3.5	45.5	72	0
18	28	-3	48	58	5
31	33	-5	52	75	10
43	19	-1	43	77	7
13	34	-3.5	48	79	6
34	29	-3.5	57	83	5
21	28	-3	40.5	79	15
14	38	-7.5	50.5	53	5
40	7	-5.5	51.5	72	0
20	23	-1.5	45	70	3
20	13	-3	57	72	0
31	28	-1.5	49.5	51	6
27	17	-1	47	57	12
43	40	-3	39	72	0
42	34	-7	50	25	6
3	27	-10.5	40.5	72	0
0	21	-7.5	40.5	89	8
23	17	-10	43.5	72	0
33	30	-3.5	59.5	45	0
10	45	-2.5	47.5	60	7
23	24	-3	48	50	12
31	38	-2.5	43.5	66	4
37	5	-1	44.5	52	0
7	20	-9	46.5	37	5
45	10	-1	42.5	72	0
20	19	-2.5	49	54	15
21	32	-1	48.5	44	9
17	37	-7	43.5	72	0
17	21	-3.5	42.5	68	15
10	39	-6.5	56	59	10
26	23	-6.5	46	66	6
20	17	-3	47	89	8
23	20	-3.5	45	46	16
42	23	-5	45	49	19
18	15	-8	52	62	5
36	21	-3.5	52.5	79	7
24	10	-1	40.5	52	12
37	34	-4	53	72	0
14	28	-7.5	45	72	0
18	24	-2.5	40	72	0
30	23	-2.5	44	61	10
29	27	-8.5	42.5	48	18
20	30	-3.5	55	55	7
13	20	-3	48	72	0
28	42	-3.5	44	48	12
33	18	-8.5	53	56	12
6	25	-7.5	57	82	1
34	3	-2.5	53.5	72	0
16	23	-1	44	51	11
9	41	-3.5	51	69	8
42	28	-8.5	47.5	47	11
21	37	-13.5	44.5	46	16
17	19	-1.5	44	82	8
13	6	-1.5	46.5	55	6
24	9	-10.5	38	49	12
31	17	-6	55.5	62	8
45	35	-7.5	51.5	53	16
17	25	-1	46.5	53	3
14	38	-3	43	87	16
14	28	-4.5	47.5	72	0
52	21	-5	56	40	2
34	22	-1.5	57	72	0
14	51	-1	48	56	4
28	16	-1.5	46.5	55	5
31	12	-4.5	40.5	72	0
29	26	-3.5	51	40	4
26	14	-7.5	44.5	37	12
36	31	-6	53.5	39	6
10	41	-5.5	49.5	36	9
6	20	-11	48.5	33	6
20	27	-3	48	72	0
3	16	-16.5	49.5	43	5
34	10	-10	51	75	1
23	27	-7	38	46	10
27	24	-10.5	50	69	16
21	23	-7.5	45.5	38	5
19	22	-3.5	51	82	3
24	21	-6.5	47	46	4
25	20	-3	45	62	0
20	19	-3	49	54	6
38	10	-4.5	41	72	0
16	20	-3.5	50	72	0
22	23	-6.5	44	48	8
48	7	-2.5	44	33	6
38	35	-4	48	72	0
21	23	-1	50	72	0
54	51	-4	47	73	8
31	23	-7.5	46.5	69	4
16	23	-7	56.5	72	0
31	17	-3	53.5	42	1
34	17	-3	40.5	48	6
24	21	-3	63.5	69	1
27	30	-7	40	72	0
20	35	-3	43	72	0
24	17	-11.5	61.5	72	0
27	24	-13	42	60	7
45	10	-3	36.5	44	12
24	17	-3	46.5	57	1
13	27	-1	46.5	44	4
25	22	-3	47.5	41	7
27	9	-9	52.5	72	0
34	17	-14	43	74	3
13	10	-3.5	48	72	0
16	26	-13	46.5	54	8
10	24	-4.5	49	56	10
16	30	-1.5	54.5	77	7
17	20	-3.5	42.5	72	0
29	13	-7.5	51.5	72	0
6	0	-2.5	46.5	72	0
21	17	-4	45	63	12
24	10	-10.5	54	72	0
30	27	-13.5	41	34	20
33	40	-5	47.5	72	0
30	33	-4	45.5	78	13
43	16	-3.5	40	86	15
24	17	-6	49.5	53	6
26	22	-4	44	52	3
28	13	-14	53.5	57	6
30	9	-3	52.5	57	8
3	17	-10	45.5	45	2
23	27	-3.5	52	81	15
15	6	-10.5	40.5	70	13
26	20	-5.5	45	36	15
29	23	-5.5	37.5	44	5
34	20	-2.5	40.5	72	0
21	24	-4.5	37	31	12
27	24	-3	51	29	4
26	21	-1	47.5	28	4
34	33	-3.5	45.5	72	0
24	21	-4	50.5	25	10
20	14	-4	49	72	0
14	28	-6.5	48.5	27	0
16	40	-17	48.5	70	1
21	7	-9.5	49.5	82	13
28	29	-10.5	51	55	8
16	17	-3	45.5	54	3
22	29	-10	54	71	7
40	14	-3	40.5	33	6
20	12	-3	45.5	48	9
14	13	-3.5	54	39	5
24	17	-1	47	46	0
30	16	-7	44	51	8
23	0	-10	43.5	72	0
13	16	-8.5	45	43	10
23	30	-2.5	40	39	7
41	17	-5.5	46.5	45	10
0	17	-3	46	43	2
17	10	-3	46.5	72	0
26	23	-7.5	36.5	64	12
9	12	-13.5	52.5	60	5
10	22	-7.5	45	72	0
25	16	-2.5	42	40	6
9	31	-2.5	56	42	5
10	24	-3.5	44	61	11
26	18	-6	50.5	48	3
27	20	-4	42.5	60	5
9	27	-11.5	37.5	51	9
28	27	-14.5	43	72	0
7	17	-3	46	52	7
24	12	-10	44	37	9
31	28	-7.5	48	72	0
38	44	-6.5	42.5	72	0
32	30	-10	48.5	72	0
9	14	-3	39.5	73	9
38	31	-13.5	45	40	12
27	14	-6.5	53	72	0
26	24	-3	47.5	43	8
42	17	-1	46.5	44	5
9	23	-4	44	50	5
0	31	-1	54.5	43	8
20	3	-2.5	42.5	58	14
35	3	-7	41	48	2
48	32	-5.5	39.5	33	9
10	24	-7	43.5	51	6
38	3	-7.5	44.5	26	15
14	33	-7	39.5	72	0
35	36	-14.5	52.5	45	15
16	13	-10.5	49.5	65	3
27	24	-6	40.5	72	0
32	34	-14.5	46.5	33	2
17	33	-8	42	72	0
0	24	-7.5	38.5	37	2
24	22	-14	45	42	9
7	21	-14	39.5	45	5
17	23	-2.5	51.5	80	5
15	16	-5.5	42.5	53	4
31	13	-6	42.5	46	3
30	22	-2.5	43	72	0
41	28	-2	48.5	72	0
20	14	-3	43	52	12
31	37	-6.5	41.5	39	12
23	26	-4	54	32	13
3	13	-7.5	48	57	1
3	10	-3.5	47.5	26	3
27	27	-8.5	52	72	0
27	30	-3	56	19	14
13	43	-3	55.5	72	0
35	17	-2	55.5	72	0
26	40	-3	46.5		
30	24	-3	45.5	72	0
10	59	-2	49.5		
28	12	-5.5	44		
33	3	-7	44	72	0
16	17	-3.5	49		
32	27	-6	44.5		
21	20	-7	40.5		
17	31	-3.5	47	72	0
30	28	-5.5	49		
24	16	-2.5	41		
14	20	-10	44.5		
24	20	-9	44		
23	17	-1	51		
17	41	-6.5	51.5	72	0
14	16	-3	42.5		
13	10	-6.5	48		
21	16	-1	53	72	0
13	12	-13	45.5		
27	9	-1	46		
0	43	-3	40.5		
14	28	-1	46.5	72	0
10	28	-3	43		
26	28	-7	43	72	0
17	19	-2	52		
21	31	-18	48.5		
3	23	-1	44.5		
20	7	-7	53		
20	38	-4	47		
21	17	-3.5	43.5		
13	20	-6	46		
31	6	-6.5	45		
27	16	-2	38		
27	24	-2.5	45.5	72	0
33	28	-6	43.5		
20	27	-4	48		
34	14	-21.5	46.5	72	0
30	14	-7	41.5		
24	27	-1.5	48	72	0
24	20	-5	52		
27	33	-3	49		
31	32	-9	43.5	72	0
15	31	-21	43		
27	34	-4	45		
10	27	-6	44.5		
10	24	-5	44		
25	40	-5	48		
10	16	-5	41		
16	6	-3.5	46.5		
24	26	-5.5	48.5	72	0
30	34	-3.5	46.5	72	0
10	16	-7	47.5		
24	31	-7	41.5		
40	55	-1	38.5		
10	30	-2.5	37.5		
12	10	-7	54.5	72	0
24	3	-5	47.5	72	0
27	3	-6	46.5	72	0
30	29	-9	48.5		
34	27	-15	43.5		
23	26	-2.5	47	72	0
24	34	-3	48		
53	32	-3.5	45		
13	19	-1.5	48.5		
13	20	-3	40.5		
31	24	-3	46.5		
10	28	-3	46.5	72	0
24	21	-4	49	72	0
31	6	-10.5	55.5		
23	26	-4.5	45.5		
7	14	-3	46.5	72	0
7	33	-5.5	43.5		
31	3	-6.5	39.5		
35	14	-14	43		
34	33	-3	44		
23	17	-3	39.5		
28	32	-16.5	41.5		
16	0	-4.5	48		
6	13	-16.5	43		
24	31	-3	52	72	0
17	24	-10.5	46.5		
7	20	-1	45.5		
16	17	-1.5	41		
38	20	-2.5	42.5		
24	22	-3.5	54.5		
26	37	-6	42.5		
23	22	-3	50		
6	30	-5.5	42.5		
10	37	-3.5	44.5	72	0
31	21	-7	43.5		
25	36	-2	47.5		
17	27	-3.5	47		
37	10	-3	49.5		
30	42	-3	54.5	72	0
42	24	-17	42.5		
30	23	-4	37		
21	27	-4	44		
16	30	-3	50	72	0
23	20	-2.5	43.5	72	0
0	9	-5.5	47.5		
0	33	-1	46.5	72	0
19	9	-3.5	50		
20	27	-3	48.5		
13	31	-2.5	42.5		
16	17	-10	39		
31	26	-10	43		
27	24	-16.5	42	72	0
15	13	-7.5	48.5	72	0
29	15	-1	39.5		
24	31	-3.5	41		
24	10	-6.5	49	72	0
27	13	-6	52	72	0
31	9	-6	42	72	0
51	13	-6.5	40		
27	23	-5	47.5		
27	14	-12	48.5		
25	28	-10	43		
37	20	-12.5	48	72	0
24	9	-4	40.5		
30	20	-2	45.5		
24	19	-14	44		
3	26	-10	43	72	0
26	23	-3	44.5		
26	11	-10.5	37		
26	18	-3.5	43		
31	24	-4	39		
22	14	-1	46		
26	24	-5.5	45.5		
40	34	-4	50		
18	37	-3	42.5		
26	24	-2.5	51		
20	13	-5	41		
13	49	-1	40		
19	16	-4	51		
24	28	-6.5	48.5		
24	16	-1	49		
12	16	-6	38		
9	26	-10.5	44		
34	27	-3	42		
17	12	-3	48	72	0
30	27	-5	49		
35	32	-11	44	72	0
24	27	-13.5	51.5	72	0
21	7	-3	43		
41	7	-4.5	43.5		
3	29	-5.5	51.5		
27	35	-6	49		
33	13	-6.5	46.5		
17	7	-3	41.5		
20	37	-4.5	51		
27	23	-4	49		
17	10	-7	46.5	72	0
10	17	-2.5	41.5	72	0
36	26	-5.5	40		
17	34	-7	41		
17	34	-10	40	72	0
17	24	-13	48		
20	17	-4.5	45		
22	35	-10	44		
20	3	-5	50.5		
19	14	-2	37.5		
10	16	-5.5	52.5		
41	24	-3.5	46	72	0
13	9	-3.5	51.5	72	0
34	31	-3.5	37		
34	3	-6	41		
9	17	-6.5	37		
37	8	-11	46		
42	20	-5.5	44.5		
19	16	-10	46.5	72	0
6	45	-3	44.5		
18	26	-2	45.5		
15	26	-3	48		
20	24	-4	42.5		
7	34	-4	40		
20	17	-3.5	47		
21	29	-7	48	72	0
22	6	-6.5	46.5	72	0
23	20	-5.5	37	72	0
28	22	-2.5	47	72	0
17	31	-5.5	45		
11	28	-10.5	38.5		
40	9	-3	43		
37	31	-4.5	38.5		
13	31	-3	47	72	0
20	13	-1	41.5	72	0
37	30	-3	46.5		
31	24	-10.5	49.5		
17	23	-10	44.5		
40	20	-6.5	43.5		
17	24	-1	40		
27	19	-2.5	48.5		
20	15	-3	43		
24	38	-2.5	43.5	72	0
10	45	-3.5	48	72	0
28	12	-6	44		
20	7	-6.5	43.5		
16	23	-13	42		
46	48	-8	42.5	72	0
22	21	-3	42		
21	42	-1	47.5		
38	35	-11.5	44	72	0
23	17	-3	48.5		
42	21	-1.5	45	72	0
38	24	-5	47		
24	30	-2.5	47		
13	34	-3	46.5		
44	21	-9.5	45		
17	38	-17	44		
21	13	-3	49	72	0
23	3	-6	48.5		
10	39	-10.5	41.5		
36	20	-1	48.5	72	0
16	20	-6	46	72	0
10	17	-4.5	41		
22	29	-9	43		
21	24	-1	45		
27	37	-3.5	46.5		
34	7	-6.5	46		
24	17	-1	37		
34	31	-10	49.5		
20	23	-3	50		
24	12	-6.5	38.5		
3	26	-8.5	49	72	0
15	31	-6.5	38.5		
27	17	-7	45.5		
38	6	-3	50.5		
17	24	-7	48	72	0
38	35	-7	45.5		
16	10	-10	49		
17	9	-7.5	40		
13	27	-7	46.5	72	0
28	38	-7.5	45		
35	41	-1.5	45		
10	23	-3	36.5		
28	10	-2	46.5		
6	13	-8	51		
10	42	-3	49		
33	23	-1	42		
47	16	-4	46.5	72	0
16	15	-1	35		
20	23	-1	37		
14	35	-14	44.5		
38	20	-2.5	43.5		
31	21	-12.5	47.5	72	0
31	24	-4.5	41		
19	21	-13	44	72	0
24	27	-10	43	72	0
17	34	-5.5	41.5		
21	26	-9.5	46		
22	28	-7	45.5		
22	19	-4.5	36	72	0
13	20	-17	45.5		
20	26	-3.5	44.5		
9	17	-3.5	47		
12	28	-1	48.5		
27	10	-2.5	43	72	0
28	23	-4.5	45	44	4
51	31	-7.5	49.5	72	0
35	24	-1	44.5	41	17
37	20	-10	47.5	69	12
31	20	-7	44.5	56	11
34	20	-4.5	45.5	23	8
25	38	-10	50.5		
38	6	-7	51		
27	17	-8	46.5	58	5
30	34	-1.5	53	64	
13	16	-9	54		
23	27	-1	49	72	0
27	20	-7	47.5		
20	17	-6.5	39.5		
34	43	-3	48		
21	11	-3	41.5		
34	23	-2.5	42.5	72	0
20	24	-8	45		
27	17	-2	51.5	72	0
14	16	-2.5	44.5	72	0
16	26	-7	41.5		
35	30	-3.5	47.5	72	0
30	15	-6.5	48		
17	13	-5	42		
40	39	-3	41		
42	21	-5.5	45		
16	33	-6	43		
28	11	-7	46.5	72	0
20	23	-5.5	42		
28	31	-3.5	53.5	72	0
13	31	-6	50		
19	37	-7	49	72	0
26	21	-3	49	72	0
35	30	-8.5	47.5	72	0
31	17	-5.5	42		
33	30	-7	41.5		
34	24	-1.5	45.5		
13	31	-6.5	40.5		
23	26	-4	44.5		
26	30	-8	47		
35	32	-7.5	44		
34	20	-5.5	48.5	72	0
10	28	-3	48		
36	7	-5.5	55.5	72	0
16	21	-3	47	72	0
30	31	-2	47		
36	20	-7	44.5		
30	37	-6	42.5		
9	36	-11.5	44	72	0
23	23	-6.5	43.5	72	0
28	21	-2.5	50	72	0
38	31	-6.5	47		
20	34	-3	53	72	0
28	37	-3	43		
31	21	-4.5	47.5		
11	19	-4	46		
33	25	-5	56.5		
38	49	-3	54		
29	35	-1.5	41		
23	31	-3	51.5		
23	30	-3	43		
17	9	-2.5	49		
23	31	-3.5	56	72	0
20	25	-3	54.5	72	0
38	31	-3.5	53.5	72	0
17	31	-3	53	72	0
30	16	-13	48.5	72	0
26	10	-5.5	54.5		
20	19	-7.5	45		
16	23	-7	42.5		
27	3	-14	45		
32	23	-7	56.5		
37	34	-7	53		
30	14	-3.5	44.5		
32	40	-2.5	54	72	0
10	30	-11	50.5		
38	29	-1	48		
17	43	-8	53	72	0
27	26	-5.5	54.5	72	0
10	30	-10.5	54.5		
30	27	-7	47.5		
42	16	-7	43.5		
16	23	-7.5	51		
31	27	-6.5	56.5		
16	34	-7	46		
24	0	-7	49.5	72	0
23	40	-3.5	53		
12	18	-1.5	44.5		
20	19	-7.5	45.5	72	0
28	30	-3	54.5		
38	7	-9	47		
24	16	-4	54	72	0
38	10	-8	45		
42	36	-2.5	43		
17	26	-10	46.5		
10	38	-3	51		
22	21	-2.5	51.5		
37	34	-1	55		
22	23	-3.5	53.5		
34	37	-5	57.5		
16	43	-1	55	72	0
20	35	-4.5	45		
20	45	-3.5	56	72	0
39	29	-2	55	72	0
6	33	-3	51		
27	24	-7	46		
10	18	-3	57	72	0
24	27	-3.5	52	72	0
25	3	-7.5	48.5	72	0
24	10	-3	44.5		
17	25	-6.5	50	72	0
24	28	-10	46		
24	21	-1	51		
23	26	-1	45		
31	20	-6	45	72	0
6	16	-2	51		
31	30	-4	46		
21	41	-4.5	40.5		
22	28	-4	43		
35	9	-7	50.5		
28	17	-1.5	48		
23	9	-3.5	44.5		
37	27	-3	49.5	72	0
23	25	-6.5	50		
17	34	-19.5	49		
31	34	-3.5	45.5		
34	27	-11.5	42.5		
44	34	-3	53.5		
19	24	-12.5	45		
10	24	-7.5	48.5		
25	27	-5.5	49	72	0
33	31	-4	49	72	0
26	31	-3	55		
34	20	-14	44	72	0
3	38	-1	48	72	0
24	17	-6.5	49.5		
20	23	-10	51.5		
27	30	-1	52.5	72	0
17	34	-4	52	72	0
32	30	-4	50.5		
23	46	-6.5	47		
10	7	-2.5	43		
30	27	-9.5	41.5		
24	20	-1	48.5		
37	12	-2.5	56	72	0
23	16	-6	51		
29	21	-4	45.5		
23	17	-3	46	72	0
27	13	-14	47.5		
27	17	-3.5	50.5	72	0
36	10	-3	54.5	72	0
13	19	-2	48.5		
28	21	-7	43.5		
24	30	-9.5	49.5	72	0
20	0	-4	44.5		
22	17	-7	46.5		
20	13	-3	43.5		
27	20	-3	57.5		
34	31	-6	50		
3	27	-1.5	46.5		
31	35	-3	47		
34	28	-3.5	46		
28	31	-2.5	49	72	0
24	9	-1.5	51.5	72	0
20	9	-10.5	46		
24	27	-7.5	57	72	0
16	41	-9.5	46.5	72	0
25	41	-7	48.5	72	0
43	6	-3.5	49	72	0
27	17	-1.5	47		
17	19	-4.5	48		
3	31	-3	46	72	0
41	25	-3	51	72	0
26	45	-3	53.5	72	0
25	27	-4.5	52		
20	23	-6	44.5		
28	27	-14.5	36.5		
20	17	-9.5	44		
3	20	-3	51.5	72	0
24	27	-7	48.5		
17	23	-6.5	44.5	72	0
19	14	-3	50	72	0
28	38	-2	49		
16	21	-7	44.5		
30	34	-3.5	56		
30	16	-6.5	49		
20	26	-5	44.5		
22	16	-2.5	48.5	72	0
0	45	-2.5	46	72	0
19	7	-3	44		
27	24	-8.5	49.5		
28	31	-3.5	50	72	0
12	17	-13	51.5		
35	41	-2	47	72	0
17	23	-10	43		
24	34	-10	51.5	72	0
34	17	-7.5	48.5		
24	3	-11	48		
26	15	-3.5	53.5		
27	32	-6	43.5		
36	7	-1.5	48	72	0
7	30	-8.5	45.5		
24	31	-5	43.5	72	0
10	31	-2	48.5		
27	44	-4	45.5		
20	17	-1	46.5		
27	33	-3	44		
7	26	-9	55.5	72	0
24	21	-7.5	53		
15	23	-2.5	52	72	0
40	3	-1	49	72	0
26	14	-7	51.5		
42	47	-3	47.5		
27	30	-7.5	42.5		
19	48	-3	43.5		
24	16	-16.5	49		
33	26	-7	52.5		
27	31	-3	45.5		
40	14	-3.5	52.5	72	0
41	33	-6	48		
27	20	-9	53		
20	23	-6	49.5	72	0
22	12	-6	49.5	72	0
27	33	-12.5	49		
29	32	-4	45.5	72	0
6	20	-7.5	52.5	72	0
46	25	-17	44.5	72	0
15	20	-1	40		
27	17	-3	47	72	0
52	33	-2.5	54	72	0
12	20	-6.5	44.5		
7	47	-8.5	54		
25	26	-6	44		
27	13	-14.5	40.5		
37	17	-6.5	49.5	72	0
40	14	-6	49	72	0
31	37	-12	55	72	0
17	41	-2.5	50	72	0
17	14	-9.5	43.5		
19	16	-3	50.5	72	0
23	16	-3	52.5		
28	24	-7.5	46	72	0
20	9	-9.5	47		
13	20	-11	54		
9	38	-2	47.5	72	0
56	26	-6.5	45		
7	33	-1	42.5		
16	35	-1.5	48		
3	38	-1	42		
24	22	-7	47		
31	32	-3	42.5		
35	37	-6	46.5		
38	41	-4.5	48.5		
28	14	-13.5	45		
21	38	-10.5	44.5		
18	7	-2.5	50.5		
28	14	-3	53.5	72	0
23	19	-7	55.5	72	0
14	20	-15.5	48	72	0
23	26	-6.5	43		
44	27	-1	42	72	0
27	24	-3	41		
20	30	-1.5	43.5		
23	31	-6.5	43.5		
21	9	-7	45		
37	48	-7	51		
13	20	-7	50.5	34	6
17	3	-3	42.5	39	1
32	18	-10	45	40	10
22	17	-11	48	72	0
20	30	-5.5	47.5	34	1
26	31	-3.5	53.5	33	1
38	24	-2.5	49.5	34	13
31	9	-7	45	35	13
31	29	-8	56	40	13
6	32	-2.5	53	72	0
16	23	-3	53	29	10
19	14	-3	55	40	7
27	24	-3	54.5	63	9
33	41	-7.5	51.5		
37	21	-3.5	48	72	0
16	28	-6.5	48.5		
33	29	-5	44.5		
34	14	-3	48		
16	17	-7.5	46	72	0
38	3	-3	44.5	72	0
13	27	-2.5	48.5	72	0
13	38	-6	53		
16	20	-7.5	44.5	72	0
33	27	-2.5	44.5		
30	29	-4	49.5		
34	33	-2.5	42.5		
36	35	-3	51.5		
26	7	-1	44.5		
20	17	-4.5	51	72	0
31	21	-3	41		
24	27	-4	51	72	0
13	23	-4	55.5		
17	20	-3.5	44		
0	35	-3	45		
6	25	-12.5	48		
11	17	-4	47.5	72	0
17	26	-6	45.5		
30	33	-3	55	72	0
48	25	-3	48		
35	17	-5.5	42.5		
9	24	-3.5	50		
43	21	-6	47.5		
26	6	-5.5	54		
26	0	-12.5	52		
17	19	-10.5	48		
19	31	-8	43	72	0
24	30	-7	45.5		
31	28	-7.5	45		
34	24	-10	41.5		
30	17	-7.5	51	72	0
13	28	-8	51.5		
14	17	-7	55		
10	24	-3.5	45	72	0
28	30	-1	55	72	0
25	16	-2	54	72	0
41	21	-3	43.5		
24	21	-2.5	48		
30	34	-2.5	42.5		
40	0	-3	50.5		
24	14	-5	47		
36	28	-3.5	51.5	72	0
7	23	-7.5	46		
27	17	-2	47.5	72	0
20	37	-19	47.5		
17	27	-3	41.5		
7	14	-4.5	51.5	72	0
17	19	-1	44		
21	27	-6	45		
27	24	-4	54	72	0
30	42	-2.5	41.5		
21	28	-1	52	72	0
28	14	-6.5	49		
17	26	-7	42.5	72	0
17	10	-6	44.5		
27	20	-7	54		
18	21	-2.5	52		
22	25	-3	51.5	72	0
44	20	-2.5	53.5		
22	25	-6	48.5	72	0
19	37	-3	45.5		
20	38	-2.5	46		
9	20	-2	50		
47	42	-7	52.5	72	0
19	17	-8	39	72	0
27	19	-4.5	49		
45	17	-3	57		
22	33	-5.5	46	72	0
31	25	-2.5	47	72	0
22	28	-10	49.5	72	0
34	6	-1.5	40		
28	34	-11	48		
14	24	-2.5	43.5		
14	37	-7.5	46.5		
24	34	-7	53		
11	34	-3	51		
31	3	-2.5	45.5		
23	20	-5.5	44		
29	35	-3	48		
11	38	-5	45		
23	20	-3.5	46.5	72	0
13	31	-11.5	45	72	0
34	31	-1.5	47.5		
17	14	-3.5	50.5		
31	5	-7.5	49		
17	41	-5.5	43		
24	10	-6.5	54		
33	22	-6	53.5		
28	19	-2	40		
28	30	-20	47.5	72	0
54	13	-6.5	46		
25	3	-8.5	48		
18	30	-1	48	72	0
38	3	-16	51	72	0
